GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022000441,176,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,9,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,8,1,1,20210217,NOP,POR
Shot Chart Detail,0022000441,185,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,8,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,104,56,1,0,20210217,NOP,POR
Shot Chart Detail,0022000441,198,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,0,1,1,20210217,NOP,POR
Shot Chart Detail,0022000441,202,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,26,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0,55,1,0,20210217,NOP,POR
Shot Chart Detail,0022000441,410,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,4,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-12,71,1,0,20210217,NOP,POR
Shot Chart Detail,0022000441,447,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,5,1,0,20210217,NOP,POR
Shot Chart Detail,0022000441,451,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,1,1,20210217,NOP,POR
Shot Chart Detail,0022000441,493,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,211,1,1,20210217,NOP,POR
Shot Chart Detail,0022000559,106,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,4,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,105,127,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,143,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-127,148,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,146,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,24,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,30,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,148,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,23,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,36,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,166,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,145,17,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,240,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,215,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,273,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,6,2,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-122,41,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,277,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,5,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,22,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,363,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,34,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,469,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,105,154,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,476,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,3,46,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,204,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,524,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-8,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,570,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-152,238,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,589,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,6,55,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,107,17,1,0,20210202,WAS,POR
Shot Chart Detail,0022000559,597,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,6,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,28,1,1,20210202,WAS,POR
Shot Chart Detail,0022000559,600,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,5,49,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,21,1,1,20210202,WAS,POR
